clusters_unsup_harmony,cell_ID
2,c_1_205_3514
1,c_1_206_1270
5,c_1_206_1434
0,c_1_206_1524
10,c_1_206_1676
0,c_1_206_2015
5,c_1_206_2472
0,c_1_206_2592
4,c_1_206_2716
0,c_1_206_3144
0,c_1_206_3351
3,c_1_206_3403
10,c_1_206_3777
2,c_1_206_4008
6,c_1_206_4145
7,c_1_206_786
2,c_1_207_1410
2,c_1_207_1465
2,c_1_207_1466
2,c_1_207_1508
3,c_1_207_2036
10,c_1_207_2052
2,c_1_207_2225
2,c_1_207_2228
2,c_1_207_2231
5,c_1_207_2279
2,c_1_207_2658
9,c_1_207_2892
10,c_1_207_2949
2,c_1_207_3488
10,c_1_208_1450
2,c_1_208_1488
2,c_1_208_1497
2,c_1_208_1559
2,c_1_208_1655
10,c_1_208_1743
2,c_1_208_1903
2,c_1_208_1989
3,c_1_208_2366
10,c_1_208_2377
2,c_1_208_2501
2,c_1_208_2580
2,c_1_208_2623
2,c_1_208_2635
2,c_1_208_2838
5,c_1_208_2921
2,c_1_208_3139
2,c_1_208_857
10,c_1_208_884
2,c_1_208_913
12,c_1_209_1135
6,c_1_209_1161
3,c_1_209_1294
0,c_1_209_1529
0,c_1_209_1746
15,c_1_209_1868
0,c_1_209_1982
0,c_1_209_2134
0,c_1_209_2160
6,c_1_209_2411
0,c_1_209_2463
0,c_1_209_2496
0,c_1_209_2627
1,c_1_209_2688
5,c_1_209_913
4,c_1_210_1518
0,c_1_210_1824
0,c_1_210_855
6,c_1_210_882
4,c_1_211_1049
2,c_1_211_1056
0,c_1_211_1068
5,c_1_211_1371
3,c_1_211_1485
8,c_1_211_1594
3,c_1_211_1644
4,c_1_211_1732
4,c_1_211_1790
4,c_1_211_1864
4,c_1_211_2107
4,c_1_211_2347
2,c_1_211_2363
3,c_1_211_930
4,c_1_212_1314
4,c_1_212_1719
2,c_1_212_1785
1,c_1_212_987
1,c_1_213_1007
4,c_1_213_1028
5,c_1_213_1257
3,c_1_213_1440
4,c_1_213_1786
0,c_1_213_1790
4,c_1_213_1792
2,c_1_213_838
17,c_1_213_911
0,c_1_213_998
4,c_1_214_1274
4,c_1_214_1601
6,c_1_214_1666
6,c_1_214_1813
5,c_1_214_1973
9,c_1_214_1977
8,c_1_214_2693
11,c_1_214_2719
1,c_1_224_306
0,c_1_224_3613
2,c_1_225_1008
2,c_1_225_1035
2,c_1_225_1075
2,c_1_225_1128
2,c_1_225_1188
2,c_1_225_1205
6,c_1_225_1230
2,c_1_225_1312
2,c_1_225_1314
2,c_1_225_1326
2,c_1_225_1384
2,c_1_225_155
12,c_1_225_1568
2,c_1_225_1610
2,c_1_225_1615
2,c_1_225_169
2,c_1_225_1711
6,c_1_225_1789
2,c_1_225_1798
0,c_1_225_1849
2,c_1_225_1953
2,c_1_225_2048
2,c_1_225_2193
9,c_1_225_2232
4,c_1_225_2329
0,c_1_225_2392
4,c_1_225_2474
10,c_1_225_248
9,c_1_225_2737
6,c_1_225_2764
2,c_1_225_3
2,c_1_225_52
2,c_1_225_653
2,c_1_225_692
2,c_1_225_806
2,c_1_225_820
0,c_1_225_887
2,c_1_225_914
2,c_1_225_931
4,c_1_226_1076
2,c_1_226_1382
2,c_1_226_1435
2,c_1_226_1574
2,c_1_226_1597
2,c_1_226_1636
5,c_1_226_1745
2,c_1_226_2183
2,c_1_226_2274
0,c_1_226_2465
2,c_1_226_2632
3,c_1_226_2672
8,c_1_226_2914
3,c_1_226_3147
4,c_1_226_345
9,c_1_226_3747
9,c_1_226_3779
5,c_1_226_3787
9,c_1_226_3906
15,c_1_226_3939
2,c_1_226_514
2,c_1_226_639
1,c_1_226_7
2,c_1_227_1027
3,c_1_227_1030
1,c_1_227_1076
2,c_1_227_1078
2,c_1_227_1144
2,c_1_227_1170
2,c_1_227_1242
5,c_1_227_1250
2,c_1_227_1346
2,c_1_227_1465
2,c_1_227_1466
6,c_1_227_1524
2,c_1_227_1628
2,c_1_227_17
0,c_1_227_2056
10,c_1_227_222
5,c_1_227_2227
3,c_1_227_2402
0,c_1_227_2433
12,c_1_227_2555
6,c_1_227_2614
9,c_1_227_2755
3,c_1_227_282
8,c_1_227_2824
4,c_1_227_2968
10,c_1_227_329
2,c_1_227_450
2,c_1_227_714
2,c_1_227_766
2,c_1_227_865
2,c_1_227_997
4,c_1_228_1196
2,c_1_228_126
0,c_1_228_1351
8,c_1_228_1420
1,c_1_228_1619
4,c_1_228_2211
5,c_1_228_227
2,c_1_228_332
2,c_1_228_450
15,c_1_228_720
3,c_1_229_1120
1,c_1_229_1178
4,c_1_229_1312
1,c_1_229_1522
3,c_1_229_1578
3,c_1_229_1671
5,c_1_229_2564
0,c_1_229_261
3,c_1_229_2747
2,c_1_229_452
2,c_1_229_701
9,c_1_229_776
16,c_1_229_871
1,c_1_229_884
2,c_1_230_1031
16,c_1_230_105
2,c_1_230_1130
2,c_1_230_1213
2,c_1_230_1302
3,c_1_230_1356
5,c_1_230_1656
2,c_1_230_1724
2,c_1_230_1862
2,c_1_230_2027
2,c_1_230_2295
11,c_1_230_234
3,c_1_230_2590
0,c_1_230_2894
0,c_1_230_3060
0,c_1_230_3086
10,c_1_230_411
2,c_1_230_532
2,c_1_230_548
2,c_1_230_630
2,c_1_230_733
2,c_1_230_750
2,c_1_230_889
1,c_1_230_960
5,c_1_230_970
2,c_1_231_1039
2,c_1_231_2376
4,c_1_231_25
2,c_1_231_250
4,c_1_231_251
3,c_1_231_275
0,c_1_231_2801
2,c_1_231_2913
2,c_1_231_2916
2,c_1_231_3092
5,c_1_231_3190
9,c_1_231_54
2,c_1_231_551
4,c_1_231_556
8,c_1_231_657
5,c_1_231_757
0,c_1_231_851
9,c_1_232_1030
2,c_1_232_1214
9,c_1_232_1437
2,c_1_232_1565
2,c_1_232_1859
10,c_1_232_1999
2,c_1_232_2069
3,c_1_232_2179
2,c_1_232_2273
2,c_1_232_2469
2,c_1_232_2666
1,c_1_232_277
1,c_1_232_280
3,c_1_232_2862
2,c_1_232_319
9,c_1_232_341
2,c_1_232_373
1,c_1_232_4
2,c_1_232_938
1,c_1_233_1033
9,c_1_233_1066
1,c_1_233_1235
11,c_1_233_1432
3,c_1_233_1463
3,c_1_233_2090
15,c_1_233_3081
5,c_1_233_3266
2,c_1_233_3418
2,c_1_233_3608
3,c_1_233_3728
0,c_1_233_44
3,c_1_233_653
12,c_1_233_736
1,c_1_233_83
1,c_1_234_126
3,c_1_234_1337
5,c_1_234_1654
3,c_1_234_2071
0,c_1_234_220
1,c_1_234_2211
3,c_1_234_2216
3,c_1_234_2250
4,c_1_234_2499
5,c_1_234_3254
12,c_1_234_3599
11,c_1_234_3719
3,c_1_234_390
11,c_1_234_4059
0,c_1_234_4144
0,c_1_234_4198
11,c_1_234_666
12,c_1_234_72
1,c_1_244_261
4,c_1_245_106
11,c_1_245_117
3,c_1_245_1430
1,c_1_245_1498
1,c_1_245_1589
4,c_1_245_1600
1,c_1_245_1774
0,c_1_245_1846
0,c_1_245_1895
2,c_1_245_1927
2,c_1_245_1976
0,c_1_245_2085
2,c_1_245_2409
6,c_1_245_2471
2,c_1_245_2581
0,c_1_245_2608
0,c_1_245_267
1,c_1_245_2752
4,c_1_245_2818
2,c_1_245_2828
0,c_1_245_6
9,c_1_245_687
12,c_1_245_697
9,c_1_246_1196
9,c_1_246_1221
3,c_1_246_1307
11,c_1_246_1427
4,c_1_246_1489
8,c_1_246_1756
0,c_1_246_1761
4,c_1_246_195
4,c_1_246_241
5,c_1_246_633
4,c_1_246_711
4,c_1_246_744
5,c_1_246_802
2,c_1_247_1046
2,c_1_247_1052
1,c_1_247_1115
2,c_1_247_1275
1,c_1_247_1430
4,c_1_247_1486
2,c_1_247_1491
2,c_1_247_1579
5,c_1_247_1655
2,c_1_247_1828
2,c_1_247_1912
1,c_1_247_1913
2,c_1_247_1994
2,c_1_247_2028
2,c_1_247_2030
2,c_1_247_2038
4,c_1_247_443
4,c_1_247_779
1,c_1_247_910
4,c_1_248_1317
3,c_1_248_1348
3,c_1_248_1386
4,c_1_248_1469
4,c_1_248_1491
1,c_1_248_1648
3,c_1_248_2024
4,c_1_248_2172
3,c_1_248_2246
0,c_1_248_2279
11,c_1_248_2292
1,c_1_248_23
10,c_1_248_2304
3,c_1_248_2623
3,c_1_248_2688
0,c_1_248_317
2,c_1_248_3293
11,c_1_248_3533
2,c_1_248_3675
1,c_1_248_374
9,c_1_248_453
4,c_1_248_629
0,c_1_249_1031
1,c_1_249_1191
0,c_1_249_1228
1,c_1_249_1368
6,c_1_249_1561
0,c_1_249_1596
0,c_1_249_2074
3,c_1_249_2863
3,c_1_249_3240
3,c_1_249_3478
0,c_1_249_3654
1,c_1_249_549
5,c_1_250_1101
6,c_1_250_1468
13,c_1_250_2272
3,c_1_250_2546
6,c_1_250_284
4,c_1_250_477
4,c_1_250_483
3,c_1_250_780
7,c_1_250_920
1,c_1_251_1306
5,c_1_251_1421
0,c_1_251_1627
1,c_1_251_1663
0,c_1_251_1702
3,c_1_251_223
1,c_1_251_225
11,c_1_251_251
0,c_1_251_325
7,c_1_251_3378
0,c_1_251_367
2,c_1_251_425
0,c_1_251_480
0,c_1_251_530
2,c_1_251_685
0,c_1_251_875
3,c_1_251_989
0,c_1_252_1101
8,c_1_252_1454
0,c_1_252_1643
1,c_1_252_1652
2,c_1_252_2683
3,c_1_252_2956
2,c_1_252_3109
3,c_1_252_3115
10,c_1_252_3459
0,c_1_252_3592
1,c_1_252_3936
2,c_1_252_596
2,c_1_252_99
0,c_1_253_1146
10,c_1_253_1584
0,c_1_253_1617
10,c_1_253_1867
2,c_1_253_1874
9,c_1_253_1911
10,c_1_253_2280
0,c_1_253_2399
10,c_1_253_2545
2,c_1_253_3044
2,c_1_253_3093
3,c_1_253_3107
11,c_1_253_3251
10,c_1_253_3395
10,c_1_253_3537
6,c_1_253_567
10,c_1_253_608
2,c_1_253_717
5,c_1_253_817
6,c_1_253_962
2,c_1_253_970
0,c_1_254_1085
0,c_1_254_1169
5,c_1_254_1419
11,c_1_254_1539
1,c_1_254_1724
4,c_1_254_1827
0,c_1_254_1853
4,c_1_254_1931
10,c_1_254_1979
0,c_1_254_2132
10,c_1_254_2232
0,c_1_254_2396
1,c_1_254_612
0,c_1_254_747
5,c_1_254_822
2,c_1_254_926
8,c_1_265_1116
2,c_1_265_2866
1,c_1_266_10
11,c_1_266_1067
6,c_1_266_12
12,c_1_266_1378
4,c_1_266_1440
1,c_1_266_150
4,c_1_266_1602
4,c_1_266_1616
8,c_1_266_1715
3,c_1_266_1856
2,c_1_266_189
5,c_1_266_2011
11,c_1_266_2057
3,c_1_266_2089
1,c_1_266_2090
2,c_1_266_214
15,c_1_266_217
1,c_1_266_2289
2,c_1_266_260
5,c_1_266_277
2,c_1_266_295
6,c_1_266_379
2,c_1_266_630
2,c_1_266_676
5,c_1_266_730
5,c_1_266_752
2,c_1_266_890
0,c_1_266_897
1,c_1_267_1017
3,c_1_267_1120
2,c_1_267_1165
8,c_1_267_1373
4,c_1_267_1747
3,c_1_267_1909
0,c_1_267_2168
5,c_1_267_2203
4,c_1_267_2268
9,c_1_267_32
0,c_1_267_443
4,c_1_267_566
0,c_1_267_735
2,c_1_267_823
2,c_1_268_1021
2,c_1_268_1043
3,c_1_268_1151
10,c_1_268_1254
3,c_1_268_1302
1,c_1_268_1436
2,c_1_268_1449
2,c_1_268_157
2,c_1_268_1588
1,c_1_268_1731
5,c_1_268_1755
2,c_1_268_1784
2,c_1_268_1803
0,c_1_268_188
3,c_1_268_2159
0,c_1_268_2171
3,c_1_268_2275
10,c_1_268_25
0,c_1_268_2623
0,c_1_268_2711
5,c_1_268_2975
6,c_1_268_3170
0,c_1_268_3171
0,c_1_268_3334
2,c_1_268_373
2,c_1_268_456
2,c_1_268_473
2,c_1_268_522
2,c_1_268_566
2,c_1_268_640
1,c_1_268_705
2,c_1_268_78
10,c_1_268_831
0,c_1_269_1348
10,c_1_269_1473
1,c_1_269_2149
1,c_1_269_221
1,c_1_269_2787
0,c_1_269_2882
0,c_1_269_3113
9,c_1_269_3265
2,c_1_269_338
0,c_1_269_3846
5,c_1_269_750
0,c_1_269_752
0,c_1_269_774
2,c_1_269_976
0,c_1_270_1032
11,c_1_270_111
0,c_1_270_1356
0,c_1_270_1472
11,c_1_270_1477
4,c_1_270_2043
2,c_1_270_2291
0,c_1_270_2566
3,c_1_270_2688
1,c_1_270_2728
5,c_1_270_3060
0,c_1_270_3252
2,c_1_270_3788
0,c_1_270_4045
6,c_1_270_4102
2,c_1_270_4182
0,c_1_270_4321
5,c_1_270_490
1,c_1_270_581
0,c_1_270_77
0,c_1_270_849
3,c_1_271_1326
0,c_1_271_1648
6,c_1_271_543
0,c_1_271_943
6,c_1_271_96
0,c_1_272_1081
7,c_1_272_2178
4,c_1_272_3084
7,c_1_272_318
1,c_1_272_3405
1,c_1_272_527
13,c_1_272_699
6,c_1_273_1068
9,c_1_273_1174
0,c_1_273_1443
4,c_1_273_1573
4,c_1_273_1698
10,c_1_273_1769
4,c_1_273_1793
13,c_1_273_1877
1,c_1_273_2498
0,c_1_273_2586
0,c_1_273_267
4,c_1_273_3042
1,c_1_273_320
15,c_1_273_3525
0,c_1_273_3624
4,c_1_273_3659
5,c_1_273_3806
2,c_1_273_3855
3,c_1_273_4118
5,c_1_273_4227
0,c_1_273_942
0,c_1_274_1214
2,c_1_274_236
11,c_1_274_2651
11,c_1_274_2690
3,c_1_274_2957
0,c_1_274_3086
0,c_1_274_3092
7,c_1_274_374
0,c_1_274_3796
12,c_1_274_410
1,c_1_274_54
3,c_1_274_549
0,c_1_275_493
0,c_1_275_756
1,c_1_286_1459
2,c_1_286_1944
3,c_1_286_2173
5,c_1_287_508
1,c_1_287_558
9,c_1_287_634
1,c_1_287_985
0,c_1_288_1092
4,c_1_288_1253
5,c_1_288_134
4,c_1_288_1344
3,c_1_288_1371
3,c_1_288_1385
0,c_1_288_1554
3,c_1_288_1888
5,c_1_288_194
1,c_1_288_2161
0,c_1_288_245
0,c_1_288_2602
12,c_1_288_2682
2,c_1_288_2690
3,c_1_288_273
0,c_1_288_2750
11,c_1_288_2877
0,c_1_288_305
4,c_1_288_3127
8,c_1_288_3155
1,c_1_288_3195
8,c_1_288_3575
1,c_1_288_580
15,c_1_288_613
9,c_1_288_664
0,c_1_288_95
3,c_1_288_993
1,c_1_289_1089
7,c_1_289_1662
2,c_1_289_1800
4,c_1_289_1950
12,c_1_289_1967
7,c_1_289_2173
0,c_1_289_2557
7,c_1_289_2635
11,c_1_289_269
0,c_1_289_2870
0,c_1_289_2961
4,c_1_289_360
4,c_1_289_389
4,c_1_289_486
6,c_1_289_643
0,c_1_289_83
12,c_1_289_961
9,c_1_289_980
6,c_1_290_1080
13,c_1_290_148
0,c_1_290_1944
7,c_1_290_1989
0,c_1_290_2063
12,c_1_290_399
7,c_1_290_4
1,c_1_291_1026
0,c_1_291_1106
9,c_1_291_1133
3,c_1_291_1226
14,c_1_291_1972
1,c_1_291_406
1,c_1_291_413
1,c_1_291_437
0,c_1_291_473
0,c_1_291_945
1,c_1_292_2173
6,c_1_292_2533
2,c_1_292_479
9,c_1_292_61
4,c_1_293_1151
12,c_1_293_1351
5,c_1_293_1458
2,c_1_293_1609
2,c_1_293_1811
9,c_1_293_1836
0,c_1_293_2848
0,c_1_293_3066
0,c_1_293_3211
1,c_1_293_336
4,c_1_293_3526
11,c_1_293_3786
0,c_1_293_713
9,c_1_293_810
2,c_1_294_1636
4,c_1_294_1750
2,c_1_294_1830
10,c_1_294_1874
17,c_1_294_2044
2,c_1_294_2167
2,c_1_294_2365
5,c_1_294_2463
2,c_1_294_2602
1,c_1_294_2785
2,c_1_294_2803
0,c_1_294_3343
3,c_1_294_3373
2,c_1_294_3489
2,c_1_294_3621
4,c_1_294_3902
3,c_1_294_4283
0,c_1_294_4398
1,c_1_294_4423
2,c_1_294_574
6,c_1_294_737
10,c_1_294_747
8,c_1_294_781
5,c_1_294_880
2,c_1_294_95
1,c_1_295_167
4,c_1_295_170
0,c_1_295_1828
3,c_1_295_1879
0,c_1_295_1891
3,c_1_295_1917
0,c_1_295_2006
7,c_1_295_2013
0,c_1_295_213
11,c_1_295_214
0,c_1_295_240
3,c_1_295_2656
1,c_1_295_2701
4,c_1_295_279
0,c_1_295_2864
0,c_1_295_3055
6,c_1_295_3226
2,c_1_295_3351
3,c_1_295_4411
0,c_1_295_446
5,c_1_295_4462
5,c_1_295_628
4,c_1_295_787
0,c_1_295_809
9,c_1_295_881
11,c_1_296_1176
0,c_1_296_1214
4,c_1_296_1433
11,c_1_296_1982
1,c_1_296_720
6,c_1_296_921
9,c_1_306_1231
10,c_1_306_1308
1,c_1_306_63
2,c_1_306_722
1,c_1_307_10
3,c_1_307_1006
1,c_1_307_1024
2,c_1_307_1066
2,c_1_307_1140
0,c_1_307_1150
4,c_1_307_1165
1,c_1_307_1221
0,c_1_307_1297
9,c_1_307_1441
2,c_1_307_1457
9,c_1_307_1465
2,c_1_307_1498
3,c_1_307_1683
9,c_1_307_1685
0,c_1_307_172
0,c_1_307_1785
2,c_1_307_1824
10,c_1_307_1827
2,c_1_307_191
2,c_1_307_1914
9,c_1_307_1969
2,c_1_307_2009
5,c_1_307_207
0,c_1_307_336
10,c_1_307_431
10,c_1_307_449
2,c_1_307_633
2,c_1_307_635
1,c_1_307_679
4,c_1_307_755
3,c_1_307_876
2,c_1_308_1023
1,c_1_308_1092
2,c_1_308_1146
2,c_1_308_1323
0,c_1_308_1366
4,c_1_308_1581
3,c_1_308_1607
2,c_1_308_1730
2,c_1_308_1743
2,c_1_308_1903
6,c_1_308_1958
2,c_1_308_1970
2,c_1_308_2045
6,c_1_308_2067
5,c_1_308_211
2,c_1_308_2182
9,c_1_308_2222
2,c_1_308_2411
2,c_1_308_2492
4,c_1_308_2510
2,c_1_308_2528
10,c_1_308_2548
2,c_1_308_2588
2,c_1_308_2702
5,c_1_308_2787
4,c_1_308_2793
1,c_1_308_2910
2,c_1_308_2945
0,c_1_308_3220
2,c_1_308_3261
2,c_1_308_481
0,c_1_308_69
10,c_1_309_1031
0,c_1_309_1032
1,c_1_309_1070
4,c_1_309_1345
1,c_1_309_1373
6,c_1_309_1514
7,c_1_309_1563
0,c_1_309_1618
2,c_1_309_1649
1,c_1_309_199
6,c_1_309_2020
0,c_1_309_2135
0,c_1_309_2189
2,c_1_309_2362
2,c_1_309_2416
0,c_1_309_2479
12,c_1_309_291
7,c_1_309_401
12,c_1_309_63
0,c_1_309_760
0,c_1_309_830
3,c_1_309_889
0,c_1_309_899
7,c_1_310_1059
13,c_1_310_1068
7,c_1_310_1119
5,c_1_310_1263
13,c_1_310_1502
7,c_1_311_1012
1,c_1_311_1095
6,c_1_311_1272
0,c_1_311_1439
6,c_1_311_1461
0,c_1_311_15
0,c_1_311_191
0,c_1_311_4
0,c_1_311_685
13,c_1_311_694
1,c_1_311_711
7,c_1_311_835
12,c_1_312_1295
7,c_1_312_1694
0,c_1_312_382
2,c_1_313_1109
9,c_1_313_1294
10,c_1_313_1373
1,c_1_313_1403
5,c_1_313_1429
0,c_1_313_1739
0,c_1_313_2009
0,c_1_313_2092
7,c_1_313_22
4,c_1_313_2611
4,c_1_313_2906
12,c_1_313_3369
4,c_1_313_3374
0,c_1_313_3483
0,c_1_313_3732
0,c_1_313_409
1,c_1_313_446
0,c_1_313_690
2,c_1_314_1081
3,c_1_314_1368
3,c_1_314_1422
1,c_1_314_1602
2,c_1_314_1764
2,c_1_314_1999
0,c_1_314_2071
1,c_1_314_2303
1,c_1_314_2422
2,c_1_314_2527
4,c_1_314_3905
3,c_1_314_3922
4,c_1_314_40
1,c_1_314_826
3,c_1_314_840
0,c_1_315_1132
5,c_1_315_1202
2,c_1_315_1272
0,c_1_315_1528
0,c_1_315_1971
0,c_1_315_2241
2,c_1_315_3751
2,c_1_315_3780
11,c_1_315_381
0,c_1_315_405
2,c_1_315_524
2,c_1_315_74
5,c_1_315_778
2,c_1_315_998
0,c_1_316_509
6,c_1_316_681
0,c_1_326_1093
3,c_1_326_1546
5,c_1_326_1794
15,c_1_326_2093
0,c_1_326_2585
10,c_1_326_2833
3,c_1_326_3230
0,c_1_326_441
5,c_1_327_1488
1,c_1_327_1638
4,c_1_327_177
4,c_1_327_1793
4,c_1_327_1827
1,c_1_327_1976
1,c_1_327_217
0,c_1_327_340
8,c_1_327_480
11,c_1_327_599
2,c_1_327_62
4,c_1_327_997
10,c_1_328_1186
10,c_1_328_1243
0,c_1_328_1310
0,c_1_328_1382
6,c_1_328_1457
2,c_1_328_1475
5,c_1_328_1542
3,c_1_328_163
2,c_1_328_1674
2,c_1_328_1748
2,c_1_328_1756
2,c_1_328_178
2,c_1_328_1973
1,c_1_328_2016
1,c_1_328_2148
2,c_1_328_272
10,c_1_328_298
2,c_1_328_33
1,c_1_328_359
10,c_1_328_376
2,c_1_328_491
17,c_1_328_947
0,c_1_329_1002
0,c_1_329_1008
2,c_1_329_1032
3,c_1_329_1088
0,c_1_329_1141
0,c_1_329_1199
2,c_1_329_1264
1,c_1_329_1410
2,c_1_329_1804
1,c_1_329_1832
9,c_1_329_2121
2,c_1_329_2149
2,c_1_329_2545
6,c_1_329_2609
17,c_1_329_2647
6,c_1_329_2722
3,c_1_329_2771
5,c_1_329_2788
2,c_1_329_2792
0,c_1_329_2878
1,c_1_329_291
0,c_1_329_3039
0,c_1_329_3149
6,c_1_329_3174
3,c_1_329_3176
6,c_1_329_3181
9,c_1_329_3191
2,c_1_329_3221
2,c_1_329_3222
0,c_1_329_3313
2,c_1_329_3319
0,c_1_329_3342
3,c_1_329_3387
3,c_1_329_423
1,c_1_329_545
2,c_1_329_759
0,c_1_329_941
4,c_1_329_961
12,c_1_330_104
0,c_1_330_1117
0,c_1_330_1178
0,c_1_330_1276
0,c_1_330_1452
0,c_1_330_1456
0,c_1_330_1563
0,c_1_330_1572
3,c_1_330_1663
0,c_1_330_1674
0,c_1_330_1872
1,c_1_330_1903
10,c_1_330_1911
4,c_1_330_1963
0,c_1_330_2120
0,c_1_330_2148
11,c_1_330_2183
8,c_1_330_2214
0,c_1_330_2561
7,c_1_330_267
1,c_1_330_2716
4,c_1_330_2917
0,c_1_330_3270
4,c_1_330_335
0,c_1_330_345
0,c_1_330_3528
2,c_1_330_3754
2,c_1_330_3811
0,c_1_330_3864
2,c_1_330_3962
3,c_1_330_4247
4,c_1_330_535
0,c_1_330_617
0,c_1_330_673
7,c_1_330_675
0,c_1_330_715
6,c_1_331_1001
2,c_1_331_1071
0,c_1_331_1220
6,c_1_331_1347
0,c_1_331_1494
0,c_1_331_1496
3,c_1_331_1607
10,c_1_331_1740
0,c_1_331_177
10,c_1_331_1821
0,c_1_331_185
1,c_1_331_203
0,c_1_331_220
0,c_1_331_2307
0,c_1_331_2347
6,c_1_331_246
5,c_1_331_2503
0,c_1_331_2569
2,c_1_331_2646
1,c_1_331_2667
0,c_1_331_2775
0,c_1_331_2854
0,c_1_331_2970
5,c_1_331_2972
0,c_1_331_3020
2,c_1_331_3146
1,c_1_331_3235
6,c_1_331_3352
2,c_1_331_3472
2,c_1_331_3481
2,c_1_331_3546
0,c_1_331_357
0,c_1_331_3777
0,c_1_331_428
7,c_1_332_1009
12,c_1_332_1250
10,c_1_332_1515
7,c_1_332_1544
7,c_1_332_2351
0,c_1_332_2726
11,c_1_332_344
5,c_1_332_71
0,c_1_332_748
8,c_1_332_83
0,c_1_332_955
0,c_1_333_1020
0,c_1_333_1098
10,c_1_333_1416
0,c_1_333_1776
2,c_1_333_1799
3,c_1_333_1806
1,c_1_333_1815
0,c_1_333_1900
6,c_1_333_1975
0,c_1_333_2147
0,c_1_333_2275
3,c_1_333_231
0,c_1_333_2383
0,c_1_333_2667
0,c_1_333_277
11,c_1_333_3469
0,c_1_333_3849
3,c_1_333_441
3,c_1_333_939
2,c_1_334_1007
9,c_1_334_1187
9,c_1_334_149
2,c_1_334_165
5,c_1_334_1993
4,c_1_334_2189
2,c_1_334_2733
2,c_1_334_2754
9,c_1_334_2806
2,c_1_334_2867
2,c_1_334_3033
2,c_1_334_3067
2,c_1_334_3123
2,c_1_334_3132
5,c_1_334_3284
2,c_1_334_3679
2,c_1_334_3734
2,c_1_334_3737
5,c_1_334_3931
0,c_1_334_442
8,c_1_334_738
4,c_1_334_791
12,c_1_334_904
2,c_1_334_968
0,c_1_335_1155
7,c_1_335_1205
9,c_1_335_1353
10,c_1_335_1534
0,c_1_335_1621
2,c_1_335_214
0,c_1_335_2495
4,c_1_335_2941
1,c_1_335_3234
0,c_1_335_3285
2,c_1_335_3337
0,c_1_335_3718
0,c_1_335_3908
0,c_1_335_3981
0,c_1_336_2793
0,c_1_336_3077
0,c_1_336_3368
2,c_1_336_3622
2,c_1_336_4279
1,c_1_346_169
0,c_1_346_540
2,c_1_347_104
2,c_1_347_1064
1,c_1_347_1070
6,c_1_347_1163
2,c_1_347_1315
9,c_1_347_15
0,c_1_347_1540
0,c_1_347_1578
3,c_1_347_1643
2,c_1_347_1733
1,c_1_347_1868
11,c_1_347_1930
3,c_1_347_1984
6,c_1_347_2068
1,c_1_347_21
9,c_1_347_210
3,c_1_347_2104
9,c_1_347_216
9,c_1_347_269
2,c_1_347_456
3,c_1_347_549
6,c_1_347_559
2,c_1_347_589
6,c_1_347_647
2,c_1_347_649
17,c_1_347_65
0,c_1_347_921
2,c_1_347_949
10,c_1_348_1160
2,c_1_348_1266
5,c_1_348_1285
6,c_1_348_139
0,c_1_348_1442
10,c_1_348_1708
3,c_1_348_1852
3,c_1_348_1893
3,c_1_348_2199
3,c_1_348_2203
3,c_1_348_2263
3,c_1_348_2344
4,c_1_348_2425
3,c_1_348_2521
11,c_1_348_2528
1,c_1_348_2923
3,c_1_348_3187
0,c_1_348_3360
3,c_1_348_3390
5,c_1_348_3566
3,c_1_348_3694
0,c_1_348_3746
3,c_1_348_3844
0,c_1_348_404
5,c_1_348_53
3,c_1_348_592
3,c_1_348_685
2,c_1_348_828
1,c_1_349_1201
0,c_1_349_1258
0,c_1_349_140
0,c_1_349_1424
5,c_1_349_1472
1,c_1_349_1697
3,c_1_349_2071
3,c_1_349_2093
12,c_1_349_211
11,c_1_349_2177
3,c_1_349_2368
1,c_1_349_2397
5,c_1_349_2496
1,c_1_349_2497
5,c_1_349_2732
0,c_1_349_2815
13,c_1_349_3029
2,c_1_349_3071
2,c_1_349_324
2,c_1_349_3447
0,c_1_349_3653
2,c_1_349_3655
2,c_1_349_3675
6,c_1_349_3722
2,c_1_349_3806
10,c_1_349_3821
0,c_1_349_3825
4,c_1_349_3878
1,c_1_349_689
2,c_1_349_75
3,c_1_350_1135
0,c_1_350_1464
7,c_1_350_1837
6,c_1_350_2637
3,c_1_350_2736
0,c_1_350_2843
2,c_1_350_2909
0,c_1_350_2994
0,c_1_350_2999
0,c_1_350_3106
2,c_1_350_3113
1,c_1_350_372
7,c_1_350_940
1,c_1_350_987
2,c_1_351_1037
3,c_1_351_1061
1,c_1_351_138
2,c_1_351_1679
4,c_1_351_1718
10,c_1_351_1817
1,c_1_351_2050
4,c_1_351_2138
2,c_1_351_2208
6,c_1_351_2395
5,c_1_351_2553
3,c_1_351_2600
2,c_1_351_2814
1,c_1_351_2852
2,c_1_351_2931
2,c_1_351_2960
2,c_1_351_3062
6,c_1_351_3463
4,c_1_351_3547
1,c_1_351_427
2,c_1_351_479
0,c_1_351_653
2,c_1_351_677
0,c_1_351_7
11,c_1_351_906
0,c_1_352_1709
5,c_1_352_1763
4,c_1_352_1920
8,c_1_352_1938
1,c_1_352_2008
4,c_1_352_3285
9,c_1_352_3805
6,c_1_352_478
16,c_1_352_582
3,c_1_353_2331
2,c_1_353_330
