cluster,cluster_expr,clusterprime_expr,gene,cluster_prop,clusterprime_prop,ncells,typ,fold_change,fold_change_prop
epithelial,0.0640346984348338,0.0737920741711224,ABCB9,0.0871116429552808,0.0356763142350856,45126,celltype,0.867772035873914,2.44172204508759
epithelial,0.073123733869573,0.0847171067824377,ABCC1,0.111687275628241,0.0460277613703485,45126,celltype,0.86315192582488,2.42651982853528
epithelial,0.399113867973412,0.102581089819999,ABCC3,0.387160395337499,0.0494536326048435,45126,celltype,3.89071581003617,7.82875544110345
epithelial,0.077491394677456,0.121587207734784,ABCC4,0.103355050303594,0.0633047844063792,45126,celltype,0.637331805879502,1.63265780418927
epithelial,0.0490470132164502,0.0669701348991743,ABCC8,0.0639099410539379,0.0293857058476078,45126,celltype,0.732371426312521,2.17486492872999
epithelial,0.0330492819944629,0.0515709183368896,ABCC9,0.0422594513140983,0.0247341996455995,45126,celltype,0.640851143634225,1.7085433092482
epithelial,0.109486476174656,0.133358180233898,ABCD1,0.131121747994504,0.0544595392793857,45126,celltype,0.820995577343858,2.40769109929171
epithelial,0.104286908455737,0.0958326700860529,ABCE1,0.138213003589948,0.0493059657412877,45126,celltype,1.0882187500577,2.80316999194708
epithelial,0.112983244411671,0.110537654620272,ABCG1,0.12664539289988,0.0547105729474306,45126,celltype,1.02212449504018,2.31482483324694
epithelial,0.101929493802698,0.0733755670973882,ABHD12,0.144151930151132,0.0402687536916716,45126,celltype,1.38914761186665,3.57974650158954
epithelial,0.240776113970586,0.191388813437173,ABHD2,0.258808669059965,0.0943591258121677,45126,celltype,1.25804695502554,2.74280486208777
epithelial,0.123641442563962,0.0609418615607031,ABHD3,0.146921951868103,0.0312315416420555,45126,celltype,2.02884256236257,4.70428112553566
epithelial,0.088641959771814,0.104738236417185,ABHD5,0.121570713114391,0.048833431777909,45126,celltype,0.846319002534491,2.48949763897991
epithelial,0.0630160271039217,0.0675564829245977,ABHD6,0.0823472056020919,0.0337861783815712,45126,celltype,0.932790227908344,2.43730452944653
epithelial,0.316553918897825,0.231578377629926,ABI1,0.332690688294996,0.108476077968104,45126,celltype,1.36694074005343,3.06694982457625
epithelial,0.0523765403834779,0.0577172051620601,ABI2,0.0766963612994726,0.032132309509746,45126,celltype,0.907468409747379,2.38689227352954
epithelial,0.0358367565375442,0.0866604713353045,ABI3BP,0.0467358064087222,0.038452451269935,45126,celltype,0.413530598038009,1.2154181297998
